ca1,co2,Columna1,Columna2,Columna2
08407629,0,,,
08407630,0,,,
08407631,0,,,
08407632,0,,,
08407633,0,,,
08407634,0,,,
08407635,0,,,
08407636,0,,,
08407637,0,,,
08407638,0,,,
08407639,0,,,
08407640,0,,,
08407641,0,,,
08407642,0,,,
08407643,0,,,
08407644,0,,,
08407645,0,,,
08407646,0,,,
08407647,0,,,
08407648,0,,,
08407649,0,,,
08407650,0,,,
08407651,0,,,
08407652,0,,,
08407653,0,,,
08407654,0,,,
08407655,0,,,
08407656,0,,,
08407657,0,,,
08407658,0,,,
08407659,0,,,
08407660,0,,,
08407661,0,,,
08407662,0,,,
08407663,0,,,
08407664,0,,,
08407665,0,,,
08407666,0,,,
08407667,0,,,
08407668,0,,,
08407669,0,,,
08407670,0,,,
08407671,0,,,
08407672,0,,,
08407673,0,,,
08407674,0,,,
08407675,0,,,
08407676,0,,,
08407677,0,,,
08407678,0,,,
08407679,0,,,
08407680,0,,,
08407681,0,,,
08407682,0,,,
08407683,0,,,
08407684,0,,,
08407685,0,,,
08407686,0,,,
08407687,0,,,
08407688,0,,,
08407689,0,,,
08407690,0,,,
08407691,0,,,
08407692,0,,,
08407693,0,,,
08407694,0,,,
08407695,0,,,
08407696,0,,,
08407697,0,,,
08407698,0,,,
08407699,0,,,
08407700,0,,,
08407701,0,,,
08407702,0,,,
08407703,0,,,
08407704,0,,,
08407705,0,,,
08407706,0,,,
08407707,0,,,
08407708,0,,,
08407709,0,,,
08407710,0,,,
08407711,0,,,
08407712,0,,,
08407713,0,,,
08407714,0,,,
08407715,0,,,
08407716,0,,,
08407717,0,,,
08407718,0,,,
08407719,0,,,
08407720,0,,,
08407721,0,,,
08407722,0,,,
08407723,0,,,
08407724,0,,,
08407725,0,,,
08407726,0,,,
08407727,0,,,
08407728,0,,,
08407729,0,,,
08407730,0,,,
08407731,0,,,
08407732,0,,,
08407733,0,,,
08407734,0,,,
08407735,0,,,
08407736,0,,,
08407737,0,,,
08407738,0,,,
08407739,0,,,
08407740,0,,,
08407741,0,,,
08407742,0,,,
08407743,0,,,
08407744,0,,,
08407745,0,,,
08407746,0,,,
08407747,0,,,
08407748,0,,,
08407749,0,,,
08407750,0,,,
08407751,0,,,
08407752,0,,,
08407753,0,,,
08407754,0,,,
08407755,0,,,
08407756,0,,,
08407757,0,,,
08407758,0,,,
08407759,0,,,
08407760,0,,,
08407761,0,,,
08407762,0,,,
08407763,0,,,
08407764,0,,,
08407765,0,,,
08407766,0,,,
08407767,0,,,
08407768,0,,,
08407769,0,,,
08407770,0,,,
08407771,0,,,
08407772,0,,,
08407773,0,,,
08407774,0,,,
08407775,0,,,
08407776,0,,,
08407777,0,,,
08407778,0,,,
08407779,0,,,
08407780,0,,,
08407781,0,,,
08407782,0,,,
08407783,0,,,
08407784,0,,,
08407785,0,,,
08407786,0,,,
08407787,0,,,
08407788,0,,,
08407789,0,,,
08407790,0,,,
08407791,0,,,
08407792,0,,,
08407793,0,,,
08407794,0,,,
08407795,0,,,
08407796,0,,,
08407797,0,,,
08407798,0,,,
08407799,0,,,
08407800,0,,,
08407801,0,,,
08407802,0,,,
08407803,0,,,
08407804,0,,,
08407805,0,,,
08407806,0,,,
08407807,0,,,
08407808,0,,,
08407809,0,,,
08407810,0,,,
08407811,0,,,
08407812,0,,,
08407813,0,,,
08407814,0,,,
08407815,0,,,
08407816,0,,,
08407817,0,,,
08407818,0,,,
08407819,0,,,
08407820,0,,,
08407821,0,,,
08407822,0,,,
08407823,0,,,
08407824,0,,,
08407825,0,,,
08407826,0,,,
08407827,0,,,
08407828,0,,,
08407829,0,,,
08407830,0,,,
08407831,0,,,
08407832,0,,,
08407833,0,,,
08407834,0,,,
08407835,0,,,
08407836,0,,,
08407837,0,,,
08407838,0,,,
08407839,0,,,
08407840,0,,,
08407841,0,,,
08407842,0,,,
08407843,0,,,
08407844,0,,,
08407845,0,,,
08407846,0,,,
08407847,0,,,
08407848,0,,,
08407849,0,,,
08407850,0,,,
08407851,0,,,
08407852,0,,,
08407853,0,,,
08407854,0,,,
08407855,0,,,
08407856,0,,,
08407857,0,,,
08407858,0,,,
08407859,0,,,
08407860,0,,,
08407861,0,,,
08407862,0,,,
08407863,0,,,
08407864,0,,,
08407865,0,,,
08407866,0,,,
08407867,0,,,
08407868,0,,,
08407869,0,,,
08407870,0,,,
08407871,0,,,
08407872,0,,,
08407873,0,,,
08407874,0,,,
08407875,0,,,
08407876,0,,,
08407877,0,,,
08407878,0,,,
08407879,0,,,
08407880,0,,,
08407881,0,,,
08407882,0,,,
08407883,0,,,
08407884,0,,,
08407885,0,,,
08407886,0,,,
08407887,0,,,
08407888,0,,,
08407889,0,,,
08407890,0,,,
08407891,0,,,
08407892,0,,,
08407893,0,,,
08407894,0,,,
08407895,0,,,
08407896,0,,,
08407897,0,,,
08407898,0,,,
08407899,0,,,
08407900,0,,,
08407901,0,,,
08407902,0,,,
08407903,0,,,
08407904,0,,,
08407905,0,,,
08407906,0,,,
08407907,0,,,
08407908,0,,,
08407909,0,,,
08407910,0,,,
08407911,0,,,
08407912,0,,,
08407913,0,,,
08407914,0,,,
08407915,0,,,
08407916,0,,,
08407917,0,,,
08407918,0,,,
08407919,0,,,
08407920,0,,,
08407921,0,,,
08407922,0,,,
08407923,0,,,
08407924,0,,,
08407925,0,,,
08407926,0,,,
08407927,0,,,
08407928,0,,,
08407929,0,,,
08407930,0,,,
08407931,0,,,
08407932,0,,,
08407933,0,,,
08407934,0,,,
08407935,0,,,
08407936,0,,,
08407937,0,,,
08407938,0,,,
08407939,0,,,
08407940,0,,,
08407941,0,,,
08407942,0,,,
08407943,0,,,
08407944,0,,,
08407945,0,,,
08407946,0,,,
08407947,0,,,
08407948,0,,,
08407949,0,,,
08407950,0,,,
08407951,0,,,
08407952,0,,,
08407953,0,,,
08407954,0,,,
08407955,0,,,
08407956,0,,,
08407957,0,,,
08407958,0,,,
08407959,0,,,
08407960,0,,,
08407961,0,,,
08407962,0,,,
08407963,0,,,
08407964,0,,,
08407965,0,,,
08407966,0,,,
08407967,0,,,
08407968,0,,,
08407969,0,,,
08407970,0,,,
08407971,0,,,
08407972,0,,,
08407973,0,,,
08407974,0,,,
08407975,0,,,
08407976,0,,,
08407977,0,,,
08407978,0,,,
08407979,0,,,
08407980,0,,,
08407981,0,,,
08407982,0,,,
08407983,0,,,
08407984,0,,,
08407985,0,,,
08407986,0,,,
08407987,0,,,
08407988,0,,,
08407989,0,,,
08407990,0,,,
08407991,0,,,
08407992,0,,,
08407993,0,,,
08407994,0,,,
08407995,0,,,
08407996,0,,,
08407997,0,,,
08407998,0,,,
08407999,0,,,
08408000,0,,,
08408001,0,,,
08408002,0,,,
08408003,0,,,
08408004,0,,,
08408005,0,,,
08408006,0,,,
08408007,0,,,
08408008,0,,,
08408009,0,,,
08408010,0,,,
08408011,0,,,
08408012,0,,,
08408013,0,,,
08408014,0,,,
08408015,0,,,
08408016,0,,,
08408017,0,,,
08408018,0,,,
08408019,0,,,
08408020,0,,,
08408021,0,,,
08408022,0,,,
08408023,0,,,
08408024,0,,,
08408025,0,,,
08408026,0,,,
08408027,0,,,
08408028,0,,,
08408029,0,,,
08408030,0,,,
08408031,0,,,
08408032,0,,,
08408033,0,,,
08408034,0,,,
08408035,0,,,
08408036,0,,,
08408037,0,,,
08408038,0,,,
08408039,0,,,
08408040,0,,,
08408041,0,,,
08408042,0,,,
08408043,0,,,
08408044,0,,,
08408045,0,,,
08408046,0,,,
08408047,0,,,
08408048,0,,,
08408049,0,,,
08408050,0,,,
08408051,0,,,
08408052,0,,,
08408053,0,,,
08408054,0,,,
08408055,0,,,
08408056,0,,,
08408057,0,,,
08408058,0,,,
08408059,0,,,
08408060,0,,,
08408061,0,,,
08408062,0,,,
08408063,0,,,
08408064,0,,,
08408065,0,,,
08408066,0,,,
08408067,0,,,
08408068,0,,,
08408069,0,,,
08408070,0,,,
08408071,0,,,
08408072,0,,,
08408073,0,,,
08408074,0,,,
08408075,0,,,
08408076,0,,,
08408077,0,,,
08408078,0,,,
08408079,0,,,
08408080,0,,,
08408081,0,,,
08408082,0,,,
08408083,0,,,
08408084,0,,,
08408085,0,,,
08408086,0,,,
08408087,0,,,
08408088,0,,,
08408089,0,,,
08408090,0,,,
08408091,0,,,
08408092,0,,,
08408093,0,,,
08408094,0,,,
08408095,0,,,
08408096,0,,,
08408097,0,,,
08408098,0,,,
08408099,0,,,
08408100,0,,,
08408101,0,,,
08408102,0,,,
08408103,0,,,
08408104,0,,,
08408105,0,,,
08408106,0,,,
08408107,0,,,
08408108,0,,,
08408109,0,,,
08408110,0,,,
08408111,0,,,
08408112,0,,,
08408113,0,,,
08408114,0,,,
08408115,0,,,
08408116,0,,,
08408117,0,,,
08408118,0,,,
08408119,0,,,
08408120,0,,,
08408121,0,,,
08408122,0,,,
08408123,0,,,
08408124,0,,,
08408125,0,,,
08408126,0,,,
08408127,0,,,
08408128,0,,,
08408129,0,,,
08408130,0,,,
08408131,0,,,
08408132,0,,,
08408133,0,,,
08408134,0,,,
08408135,0,,,
08408136,0,,,
08408137,0,,,
08408138,0,,,
08408139,0,,,
08408140,0,,,
08408141,0,,,
08408142,0,,,
08408143,0,,,
08408144,0,,,
08408145,0,,,
08408146,0,,,
08408147,0,,,
08408148,0,,,
08408149,0,,,
08408150,0,,,
08408151,0,,,
08408152,0,,,
08408153,0,,,
08408154,0,,,
08408155,0,,,
08408156,0,,,
08408157,0,,,
08408158,0,,,
08408159,0,,,
08408160,0,,,
08408161,0,,,
08408162,0,,,
08408163,0,,,
08408164,0,,,
08408165,0,,,
08408166,0,,,
08408167,0,,,
08408168,0,,,
08408169,0,,,
08408170,0,,,
08408171,0,,,
08408172,0,,,
08408173,0,,,
08408174,0,,,
08408175,0,,,
08408176,0,,,
08408177,0,,,
08408178,0,,,
08408179,0,,,
08408180,0,,,
08408181,0,,,
08408182,0,,,
08408183,0,,,
08408184,0,,,
08408185,0,,,
08408186,0,,,
08408187,0,,,
08408188,0,,,
08408189,0,,,
08408190,0,,,
08408191,0,,,
08408192,0,,,
08408193,0,,,
08408194,0,,,
08408195,0,,,
08408196,0,,,
08408197,0,,,
08408198,0,,,
08408199,0,,,
08408200,0,,,
08408201,0,,,
08408202,0,,,
08408203,0,,,
08408204,0,,,
08408205,0,,,
08408206,0,,,
08408207,0,,,
08408208,0,,,
08408209,0,,,
08408210,0,,,
08408211,0,,,
08408212,0,,,
08408213,0,,,
08408214,0,,,
08408215,0,,,
08408216,0,,,
08408217,0,,,
08408218,0,,,
08408219,0,,,
08408220,0,,,
08408221,0,,,
08408222,0,,,
08408223,0,,,
08408224,0,,,
08408225,0,,,
08408226,0,,,
08408227,0,,,
08408228,0,,,
08408229,0,,,
08408230,0,,,
08408231,0,,,
08408232,0,,,
08408233,0,,,
08408234,0,,,
08408235,0,,,
08408236,0,,,
08408237,0,,,
08408238,0,,,
08408239,0,,,
08408240,0,,,
08408241,0,,,
08408242,0,,,
08408243,0,,,
08408244,0,,,
08408245,0,,,
08408246,0,,,
08408247,0,,,
08408248,0,,,
08408249,0,,,
08408250,0,,,
08408251,0,,,
08408252,0,,,
08408253,0,,,
08408254,0,,,
08408255,0,,,
08408256,0,,,
08408257,0,,,
08408258,0,,,
08408259,0,,,
08408260,0,,,
08408261,0,,,
08408262,0,,,
08408263,0,,,
08408264,0,,,
08408265,0,,,
08408266,0,,,
08408267,0,,,
08408268,0,,,
08408269,0,,,
08408270,0,,,
08408271,0,,,
08408272,0,,,
08408273,0,,,
08408274,0,,,
08408275,0,,,
08408276,0,,,
08408277,0,,,
08408278,0,,,
08408279,0,,,
08408280,0,,,
08408281,0,,,
08408282,0,,,
08408283,0,,,
08408284,0,,,
08408285,0,,,
08408286,0,,,
08408287,0,,,
08408288,0,,,
08408289,0,,,
08408290,0,,,
08408291,0,,,
08408292,0,,,
08408293,0,,,
08408294,0,,,
08408295,0,,,
08408296,0,,,
08408297,0,,,
08408298,0,,,
08408299,0,,,
08408300,0,,,
08408301,0,,,
08408302,0,,,
08408303,0,,,
08408304,0,,,
08408305,0,,,
08408306,0,,,
08408307,0,,,
08408308,0,,,
08408309,0,,,
08408310,0,,,
08408311,0,,,
08408312,0,,,
08408313,0,,,
08408314,0,,,
08408315,0,,,
08408316,0,,,
08408317,0,,,
08408318,0,,,
08408319,0,,,
08408320,0,,,
08408321,0,,,
08408322,0,,,
08408323,0,,,
08408324,0,,,
08408325,0,,,
08408326,0,,,
08408327,0,,,
08408328,0,,,
08408329,0,,,
08408330,0,,,
08408331,0,,,
08408332,0,,,
08408333,0,,,
08408334,0,,,
08408335,0,,,
08408336,0,,,
08408337,0,,,
08408338,0,,,
08408339,0,,,
08408340,0,,,
08408341,0,,,
08408342,0,,,
08408343,0,,,
08408344,0,,,
08408345,0,,,
08408346,0,,,
08408347,0,,,
08408348,0,,,
08408349,0,,,
08408350,0,,,
08408351,0,,,
08408352,0,,,
08408353,0,,,
08408354,0,,,
08408355,0,,,
08408356,0,,,
08408357,0,,,
08408358,0,,,
08408359,0,,,
08408360,0,,,
08408361,0,,,
08408362,0,,,
08408363,0,,,
08408364,0,,,
08408365,0,,,
08408366,0,,,
08408367,0,,,
08408368,0,,,
08408369,0,,,
08408370,0,,,
08408371,0,,,
08408372,0,,,
08408373,0,,,
08408374,0,,,
08408375,0,,,
08408376,0,,,
08408377,0,,,
08408378,0,,,
08408379,0,,,
08408380,0,,,
08408381,0,,,
08408382,0,,,
08408383,0,,,
08408384,0,,,
08408385,0,,,
08408386,0,,,
08408387,0,,,
08408388,0,,,
08408389,0,,,
08408390,0,,,
08408391,0,,,
08408392,0,,,
08408393,0,,,
08408394,0,,,
08408395,0,,,
08408396,0,,,
08408397,0,,,
08408398,0,,,
08408399,0,,,
08408400,0,,,
08408401,0,,,
08408402,0,,,
08408403,0,,,
08408404,0,,,
08408405,0,,,
08408406,0,,,
08408407,0,,,
08408408,0,,,
08408409,0,,,
08408410,0,,,
08408411,0,,,
08408412,0,,,
08408413,0,,,
08408414,0,,,
08408415,0,,,
08408416,0,,,
08408417,0,,,
08408418,0,,,
08408419,0,,,
08408420,0,,,
08408421,0,,,
08408422,0,,,
08408423,0,,,
08408424,0,,,
08408425,0,,,
08408426,0,,,
08408427,0,,,
08408428,0,,,
08408429,0,,,
08408430,0,,,
08408431,0,,,
08408432,0,,,
08408433,0,,,
08408434,0,,,
08408435,0,,,
08408436,0,,,
08408437,0,,,
08408438,0,,,
08408439,0,,,
08408440,0,,,
08408441,0,,,
08408442,0,,,
08408443,0,,,
08408444,0,,,
08408445,0,,,
08408446,0,,,
08408447,0,,,
08408448,0,,,
08408449,0,,,
08408450,0,,,
08408451,0,,,
08408452,0,,,
08408453,0,,,
08408454,0,,,
08408455,0,,,
08408456,0,,,
08408457,0,,,
08408458,0,,,
08408459,0,,,
08408460,0,,,
08408461,0,,,
08408462,0,,,
08408463,0,,,
08408464,0,,,
08408465,0,,,
08408466,0,,,
08408467,0,,,
08408468,0,,,
08408469,0,,,
08408470,0,,,
08408471,0,,,
08408472,0,,,
08408473,0,,,
08408474,0,,,
08408475,0,,,
08408476,0,,,
08408477,0,,,
08408478,0,,,
08408479,0,,,
08408480,0,,,
08408481,0,,,
08408482,0,,,
08408483,0,,,
08408484,0,,,
08408485,0,,,
08408486,0,,,
08408487,0,,,
08408488,0,,,
08408489,0,,,
08408490,0,,,
08408491,0,,,
08408492,0,,,
08408493,0,,,
08408494,0,,,
08408495,0,,,
08408496,0,,,
08408497,0,,,
08408498,0,,,
08408499,0,,,
08408500,0,,,
08408501,0,,,
08408502,0,,,
08408503,0,,,
08408504,0,,,
08408505,0,,,
08408506,0,,,
08408507,0,,,
08408508,0,,,
08408509,0,,,
08408510,0,,,
08408511,0,,,
08408512,0,,,
08408513,0,,,
08408514,0,,,
08408515,0,,,
08408516,0,,,
08408517,0,,,
08408518,0,,,
08408519,0,,,
08408520,0,,,
08408521,0,,,
08408522,0,,,
08408523,0,,,
08408524,0,,,
08408525,0,,,
08408526,0,,,
08408527,0,,,
08408528,0,,,
08408529,0,,,
08408530,0,,,
08408531,0,,,
08408532,0,,,
08408533,0,,,
08408534,0,,,
08408535,0,,,
08408536,0,,,
08408537,0,,,
08408538,0,,,
08408539,0,,,
08408540,0,,,
08408541,0,,,
08408542,0,,,
08408543,0,,,
08408544,0,,,
08408545,0,,,
08408546,0,,,
08408547,0,,,
08408548,0,,,
08408549,0,,,
08408550,0,,,
08408551,0,,,
08408552,0,,,
08408553,0,,,
08408554,0,,,
08408555,0,,,
08408556,0,,,
08408557,0,,,
08408558,0,,,
08408559,0,,,
08408560,0,,,
08408561,0,,,
08408562,0,,,
08408563,0,,,
08408564,0,,,
08408565,0,,,
08408566,0,,,
08408567,0,,,
08408568,0,,,
08408569,0,,,
08408570,0,,,
08408571,0,,,
08408572,0,,,
08408573,0,,,
08408574,0,,,
08408575,0,,,
08408576,0,,,
08408577,0,,,
08408578,0,,,
08408579,0,,,
08408580,0,,,
08408581,0,,,
08408582,0,,,
08408583,0,,,
08408584,0,,,
08408585,0,,,
08408586,0,,,
08408587,0,,,
08408588,0,,,
08408589,0,,,
08408590,0,,,
08408591,0,,,
08408592,0,,,
08408593,0,,,
08408594,0,,,
08408595,0,,,
08408596,0,,,
08408597,0,,,
08408598,0,,,
08408599,0,,,
08408600,0,,,
08408601,0,,,
08408602,0,,,
08408603,0,,,
08408604,0,,,
08408605,0,,,
08408606,0,,,
08408607,0,,,
08408608,0,,,
08408609,0,,,
08408610,0,,,
08408611,0,,,
08408612,0,,,
08408613,0,,,
08408614,0,,,
08408615,0,,,
08408616,0,,,
08408617,0,,,
08408618,0,,,
08408619,0,,,
08408620,0,,,
08408621,0,,,
08408622,0,,,
08408623,0,,,
08408624,0,,,
08408625,0,,,
08408626,0,,,
08408627,0,,,
08408628,0,,,
08408629,0,,,
08408630,0,,,
08408631,0,,,
08408632,0,,,
08408633,0,,,
08408634,0,,,
08408635,0,,,
08408636,0,,,
08408637,0,,,
08408638,0,,,
08408639,0,,,
08408640,0,,,
08408641,0,,,
08408642,0,,,
08408643,0,,,
08408644,0,,,
08408645,0,,,
08408646,0,,,
08408647,0,,,
08408648,0,,,
08408649,0,,,
08408650,0,,,
08408651,0,,,
08408652,0,,,
08408653,0,,,
08408654,0,,,
08408655,0,,,
08408656,0,,,
08408657,0,,,
08408658,0,,,
08408659,0,,,
08408660,0,,,
08408661,0,,,
08408662,0,,,
08408663,0,,,
08408664,0,,,
08408665,0,,,
08408666,0,,,
08408667,0,,,
08408668,0,,,
08408669,0,,,
08408670,0,,,
08408671,0,,,
08408672,0,,,
08408673,0,,,
08408674,0,,,
08408675,0,,,
08408676,0,,,
08408677,0,,,
08408678,0,,,
08408679,0,,,
08408680,0,,,
08408681,0,,,
08408682,0,,,
08408683,0,,,
08408684,0,,,
08408685,0,,,
08408686,0,,,
08408687,0,,,
08408688,0,,,
08408689,0,,,
08408690,0,,,
08408691,0,,,
08408692,0,,,
08408693,0,,,
08408694,0,,,
08408695,0,,,
08408696,0,,,
08408697,0,,,
08408698,0,,,
08408699,0,,,
08408700,0,,,
08408701,0,,,
08408702,0,,,
08408703,0,,,
08408704,0,,,
08408705,0,,,
08408706,0,,,
08408707,0,,,
08408708,0,,,
08408709,0,,,
08408710,0,,,
08408711,0,,,
08408712,0,,,
08408713,0,,,
08408714,0,,,
08408715,0,,,
08408716,0,,,
08408717,0,,,
08408718,0,,,
08408719,0,,,
08408720,0,,,
08408721,0,,,
08408722,0,,,
08408723,0,,,
08408724,0,,,
08408725,0,,,
08408726,0,,,
08408727,0,,,
08408728,0,,,
08408729,0,,,
08408730,0,,,
08408731,0,,,
08408732,0,,,
08408733,0,,,
08408734,0,,,
08408735,0,,,
08408736,0,,,
08408737,0,,,
08408738,0,,,
08408739,0,,,
08408740,0,,,
08408741,0,,,
08408742,0,,,
08408743,0,,,
08408744,0,,,
08408745,0,,,
08408746,0,,,
08408747,0,,,
08408748,0,,,
08408749,0,,,
08408750,0,,,
08408751,0,,,
08408752,0,,,
08408753,0,,,
08408754,0,,,
08408755,0,,,
08408756,0,,,
08408757,0,,,
08408758,0,,,
08408759,0,,,
08408760,0,,,
08408761,0,,,
08408762,0,,,
08408763,0,,,
08408764,0,,,
08408765,0,,,
08408766,0,,,
08408767,0,,,
08408768,0,,,
08408769,0,,,
08408770,0,,,
08408771,0,,,
08408772,0,,,
08408773,0,,,
08408774,0,,,
08408775,0,,,
08408776,0,,,
08408777,0,,,
08408778,0,,,
08408779,0,,,
08408780,0,,,
08408781,0,,,
08408782,0,,,
08408783,0,,,
08408784,0,,,
08408785,0,,,
08408786,0,,,
08408787,0,,,
08408788,0,,,
08408789,0,,,
08408790,0,,,
08408791,0,,,
08408792,0,,,
08408793,0,,,
08408794,0,,,
08408795,0,,,
08408796,0,,,
08408797,0,,,
08408798,0,,,
08408799,0,,,
08408800,0,,,
08408801,0,,,
08408802,0,,,
08408803,0,,,
08408804,0,,,
08408805,0,,,
08408806,0,,,
08408807,0,,,
08408808,0,,,
08408809,0,,,
08408810,0,,,
08408811,0,,,
08408812,0,,,
08408813,0,,,
08408814,0,,,
08408815,0,,,
08408816,0,,,
08408817,0,,,
08408818,0,,,
08408819,0,,,
08408820,0,,,
08408821,0,,,
08408822,0,,,
08408823,0,,,
08408824,0,,,
08408825,0,,,
08408826,0,,,
08408827,0,,,
08408828,0,,,
08408829,0,,,
08408830,0,,,
08408831,0,,,
08408832,0,,,
08408833,0,,,
08408834,0,,,
08408835,0,,,
08408836,0,,,
08408837,0,,,
08408838,0,,,
08408839,0,,,
08408840,0,,,
08408841,0,,,
08408842,0,,,
08408843,0,,,
08408844,0,,,
08408845,0,,,
08408846,0,,,
08408847,0,,,
08408848,0,,,
08408849,0,,,
08408850,0,,,
08408851,0,,,
08408852,0,,,
08408853,0,,,
08408854,0,,,
08408855,0,,,
08408856,0,,,
08408857,0,,,
08408858,0,,,
08408859,0,,,
08408860,0,,,
08408861,0,,,
08408862,0,,,
08408863,0,,,
08408864,0,,,
08408865,0,,,
08408866,0,,,
08408867,0,,,
08408868,0,,,
08408869,0,,,
08408870,0,,,
08408871,0,,,
08408872,0,,,
08408873,0,,,
08408874,0,,,
08408875,0,,,
08408876,0,,,
08408877,0,,,
08408878,0,,,
08408879,0,,,
08408880,0,,,
08408881,0,,,
08408882,0,,,
08408883,0,,,
08408884,0,,,
08408885,0,,,
08408886,0,,,
08408887,0,,,
08408888,0,,,
08408889,0,,,
08408890,0,,,
08408891,0,,,
08408892,0,,,
08408893,0,,,
08408894,0,,,
08408895,0,,,
08408896,0,,,
08408897,0,,,
08408898,0,,,
08408899,0,,,
08408900,0,,,
08408901,0,,,
08408902,0,,,
08408903,0,,,
08408904,0,,,
08408905,0,,,
08408906,0,,,
08408907,0,,,
08408908,0,,,
08408909,0,,,
08408910,0,,,
08408911,0,,,
08408912,0,,,
08408913,0,,,
08408914,0,,,
08408915,0,,,
08408916,0,,,
08408917,0,,,
08408918,0,,,
08408919,0,,,
08408920,0,,,
08408921,0,,,
08408922,0,,,
08408923,0,,,
08408924,0,,,
08408925,0,,,
08408926,0,,,
08408927,0,,,
08408928,0,,,
08408929,0,,,
08408930,0,,,
08408931,0,,,
08408932,0,,,
08408933,0,,,
08408934,0,,,
08408935,0,,,
08408936,0,,,
08408937,0,,,
08408938,0,,,
08408939,0,,,
08408940,0,,,
08408941,0,,,
08408942,0,,,
08408943,0,,,
08408944,0,,,
08408945,0,,,
08408946,0,,,
08408947,0,,,
08408948,0,,,
08408949,0,,,
08408950,0,,,
08408951,0,,,
08408952,0,,,
08408953,0,,,
08408954,0,,,
08408955,0,,,
08408956,0,,,
08408957,0,,,
08408958,0,,,
08408959,0,,,
08408960,0,,,
08408961,0,,,
08408962,0,,,
08408963,0,,,
08408964,0,,,
08408965,0,,,
08408966,0,,,
08408967,0,,,
08408968,0,,,
08408969,0,,,
08408970,0,,,
08408971,0,,,
08408972,0,,,
08408973,0,,,
08408974,0,,,
08408975,0,,,
08408976,0,,,
08408977,0,,,
08408978,0,,,
08408979,0,,,
08408980,0,,,
08408981,0,,,
08408982,0,,,
08408983,0,,,
08408984,0,,,
08408985,0,,,
08408986,0,,,
08408987,0,,,
08408988,0,,,
08408989,0,,,
08408990,0,,,
08408991,0,,,
08408992,0,,,
08408993,0,,,
08408994,0,,,
08408995,0,,,
08408996,0,,,
08408997,0,,,
08408998,0,,,
08408999,0,,,
08409000,0,,,
08409001,0,,,
08409002,0,,,
08409003,0,,,
08409004,0,,,
08409005,0,,,
08409006,0,,,
08409007,0,,,
08409008,0,,,
08409009,0,,,
08409010,0,,,
08409011,0,,,
08409012,0,,,
08409013,0,,,
08409014,0,,,
08409015,0,,,
08409016,0,,,
08409017,0,,,
08409018,0,,,
08409019,0,,,
08409020,0,,,
08409021,0,,,
08409022,0,,,
08409023,0,,,
08409024,0,,,
08409025,0,,,
08409026,0,,,
08409027,0,,,
08409028,0,,,
08409029,0,,,
08409030,0,,,
08409031,0,,,
08409032,0,,,
08409033,0,,,
08409034,0,,,
08409035,0,,,
08409036,0,,,
08409037,0,,,
08409038,0,,,
08409039,0,,,
08409040,0,,,
08409041,0,,,
08409042,0,,,
08409043,0,,,
08409044,0,,,
08409045,0,,,
08409046,0,,,
08409047,0,,,
08409048,0,,,
08409049,0,,,
08409050,0,,,
08409051,0,,,
08409052,0,,,
08409053,0,,,
08409054,0,,,
08409055,0,,,
08409056,0,,,
08409057,0,,,
08409058,0,,,
08409059,0,,,
08409060,0,,,
08409061,0,,,
08409062,0,,,
08409063,0,,,
08409064,0,,,
08409065,0,,,
08409066,0,,,
08409067,0,,,
08409068,0,,,
08409069,0,,,
08409070,0,,,
08409071,0,,,
08409072,0,,,
08409073,0,,,
08409074,0,,,
08409075,0,,,
08409076,0,,,
08409077,0,,,
08409078,0,,,
08409079,0,,,
08409080,0,,,
08409081,0,,,
08409082,0,,,
08409083,0,,,
08409084,0,,,
08409085,0,,,
08409086,0,,,
08409087,0,,,
08409088,0,,,
08409089,0,,,
08409090,0,,,
08409091,0,,,
08409092,0,,,
08409093,0,,,
08409094,0,,,
08409095,0,,,
08409096,0,,,
08409097,0,,,
08409098,0,,,
08409099,0,,,
08409100,0,,,
08409101,0,,,
08409102,0,,,
08409103,0,,,
08409104,0,,,
08409105,0,,,
08409106,0,,,
08409107,0,,,
08409108,0,,,
08409109,0,,,
08409110,0,,,
08409111,0,,,
08409112,0,,,
08409113,0,,,
08409114,0,,,
08409115,0,,,
08409116,0,,,
08409117,0,,,
08409118,0,,,
08409119,0,,,
08409120,0,,,
08409121,0,,,
08409122,0,,,
08409123,0,,,
08409124,0,,,
08409125,0,,,
08409126,0,,,
08409127,0,,,
08409128,0,,,
08409129,0,,,
08409130,0,,,
08409131,0,,,
08409132,0,,,
08409133,0,,,
08409134,0,,,
08409135,0,,,
08409136,0,,,
08409137,0,,,
08409138,0,,,
08409139,0,,,
08409140,0,,,
08409141,0,,,
08409142,0,,,
08409143,0,,,
08409144,0,,,
08409145,0,,,
08409146,0,,,
08409147,0,,,
08409148,0,,,
08409149,0,,,
08409150,0,,,
08409151,0,,,
08409152,0,,,
08409153,0,,,
08409154,0,,,
08409155,0,,,
08409156,0,,,
08409157,0,,,
08409158,0,,,
08409159,0,,,
08409160,0,,,
08409161,0,,,
08409162,0,,,
08409163,0,,,
08409164,0,,,
08409165,0,,,
08409166,0,,,
08409167,0,,,
08409168,0,,,
08409169,0,,,
08409170,0,,,
08409171,0,,,
08409172,0,,,
08409173,0,,,
08409174,0,,,
08409175,0,,,
08409176,0,,,
08409177,0,,,
08409178,0,,,
08409179,0,,,
08409180,0,,,
08409181,0,,,
