asd,co2,Columna1,Columna2,Columna2
41009530,0,,,
41009531,0,,,
41009532,0,,,
41009533,0,,,
41009534,0,,,
41009535,0,,,
41009536,0,,,
41009537,0,,,
41009538,0,,,
41009539,0,,,
41009540,0,,,
41009541,0,,,
41009542,0,,,
41009543,0,,,
41009544,0,,,
41009545,0,,,
41009546,0,,,
41009547,0,,,
41009548,0,,,
41009549,0,,,
41009550,0,,,
41009551,0,,,
41009552,0,,,
41009553,0,,,
41009554,0,,,
41009555,0,,,
41009556,0,,,
41009557,0,,,
41009558,0,,,
41009559,0,,,
41009560,0,,,
41009561,0,,,
41009562,0,,,
41009563,0,,,
41009564,0,,,
41009565,0,,,
41009566,0,,,
41009567,0,,,
41009568,0,,,
41009569,0,,,
41009570,0,,,
41009571,0,,,
41009572,0,,,
41009573,0,,,
41009574,0,,,
41009575,0,,,
41009576,0,,,
41009577,0,,,
41009578,0,,,
41009579,0,,,
41009580,0,,,
41009581,0,,,
41009582,0,,,
41009583,0,,,
41009584,0,,,
41009585,0,,,
41009586,0,,,
41009587,0,,,
41009588,0,,,
41009589,0,,,
41009590,0,,,
41009591,0,,,
41009592,0,,,
41009593,0,,,
41009594,0,,,
41009595,0,,,
41009596,0,,,
41009597,0,,,
41009598,0,,,
41009599,0,,,
41009600,0,,,
41009601,0,,,
41009602,0,,,
41009603,0,,,
41009604,0,,,
41009605,0,,,
41009606,0,,,
41009607,0,,,
41009608,0,,,
41009609,0,,,
41009610,0,,,
41009611,0,,,
41009612,0,,,
41009613,0,,,
41009614,0,,,
41009615,0,,,
41009616,0,,,
41009617,0,,,
41009618,0,,,
41009619,0,,,
41009620,0,,,
41009621,0,,,
41009622,0,,,
41009623,0,,,
41009624,0,,,
41009625,0,,,
41009626,0,,,
41009627,0,,,
41009628,0,,,
41009629,0,,,
41009630,0,,,
41009631,0,,,
41009632,0,,,
41009633,0,,,
41009634,0,,,
41009635,0,,,
41009636,0,,,
41009637,0,,,
41009638,0,,,
41009639,0,,,
41009640,0,,,
41009641,0,,,
41009642,0,,,
41009643,0,,,
41009644,0,,,
41009645,0,,,
41009646,0,,,
41009647,0,,,
41009648,0,,,
41009649,0,,,
41009650,0,,,
41009651,0,,,
41009652,0,,,
41009653,0,,,
41009654,0,,,
41009655,0,,,
41009656,0,,,
41009657,0,,,
41009658,0,,,
41009659,0,,,
41009660,0,,,
41009661,0,,,
41009662,0,,,
41009663,0,,,
41009664,0,,,
41009665,0,,,
41009666,0,,,
41009667,0,,,
41009668,0,,,
41009669,0,,,
41009670,0,,,
41009671,0,,,
41009672,0,,,
41009673,0,,,
41009674,0,,,
41009675,0,,,
41009676,0,,,
41009677,0,,,
41009678,0,,,
41009679,0,,,
41009680,0,,,
41009681,0,,,
41009682,0,,,
41009683,0,,,
41009684,0,,,
41009685,0,,,
41009686,0,,,
41009687,0,,,
41009688,0,,,
41009689,0,,,
41009690,0,,,
41009691,0,,,
41009692,0,,,
41009693,0,,,
41009694,0,,,
41009695,0,,,
41009696,0,,,
41009697,0,,,
41009698,0,,,
41009699,0,,,
41009700,0,,,
41009701,0,,,
41009702,0,,,
41009703,0,,,
41009704,0,,,
41009705,0,,,
41009706,0,,,
41009707,0,,,
41009708,0,,,
41009709,0,,,
41009710,0,,,
41009711,0,,,
41009712,0,,,
41009713,0,,,
41009714,0,,,
41009715,0,,,
41009716,0,,,
41009717,0,,,
41009718,0,,,
41009719,0,,,
41009720,0,,,
41009721,0,,,
41009722,0,,,
41009723,0,,,
41009724,0,,,
41009725,0,,,
41009726,0,,,
41009727,0,,,
41009728,0,,,
41009729,0,,,
41009730,0,,,
41009731,0,,,
41009732,0,,,
41009733,0,,,
41009734,0,,,
41009735,0,,,
41009736,0,,,
41009737,0,,,
41009738,0,,,
41009739,0,,,
41009740,0,,,
41009741,0,,,
41009742,0,,,
41009743,0,,,
41009744,0,,,
41009745,0,,,
41009746,0,,,
41009747,0,,,
41009748,0,,,
41009749,0,,,
41009750,0,,,
41009751,0,,,
41009752,0,,,
41009753,0,,,
41009754,0,,,
41009755,0,,,
41009756,0,,,
41009757,0,,,
41009758,0,,,
41009759,0,,,
41009760,0,,,
41009761,0,,,
41009762,0,,,
41009763,0,,,
41009764,0,,,
41009765,0,,,
41009766,0,,,
41009767,0,,,
41009768,0,,,
41009769,0,,,
41009770,0,,,
41009771,0,,,
41009772,0,,,
41009773,0,,,
41009774,0,,,
41009775,0,,,
41009776,0,,,
41009777,0,,,
41009778,0,,,
41009779,0,,,
41009780,0,,,
41009781,0,,,
41009782,0,,,
41009783,0,,,
41009784,0,,,
41009785,0,,,
41009786,0,,,
41009787,0,,,
41009788,0,,,
41009789,0,,,
41009790,0,,,
41009791,0,,,
41009792,0,,,
41009793,0,,,
41009794,0,,,
41009795,0,,,
41009796,0,,,
41009797,0,,,
41009798,0,,,
41009799,0,,,
41009800,0,,,
41009801,0,,,
41009802,0,,,
41009803,0,,,
41009804,0,,,
41009805,0,,,
41009806,0,,,
41009807,0,,,
41009808,0,,,
41009809,0,,,
41009810,0,,,
41009811,0,,,
41009812,0,,,
41009813,0,,,
41009814,0,,,
41009815,0,,,
41009816,0,,,
41009817,0,,,
41009818,0,,,
41009819,0,,,
41009820,0,,,
41009821,0,,,
41009822,0,,,
41009823,0,,,
41009824,0,,,
41009825,0,,,
41009826,0,,,
41009827,0,,,
41009828,0,,,
41009829,0,,,
41009830,0,,,
41009831,0,,,
41009832,0,,,
41009833,0,,,
41009834,0,,,
41009835,0,,,
41009836,0,,,
41009837,0,,,
41009838,0,,,
41009839,0,,,
41009840,0,,,
41009841,0,,,
41009842,0,,,
41009843,0,,,
41009844,0,,,
41009845,0,,,
41009846,0,,,
41009847,0,,,
41009848,0,,,
41009849,0,,,
41009850,0,,,
41009851,0,,,
41009852,0,,,
41009853,0,,,
41009854,0,,,
41009855,0,,,
41009856,0,,,
41009857,0,,,
41009858,0,,,
41009859,0,,,
41009860,0,,,
41009861,0,,,
41009862,0,,,
41009863,0,,,
41009864,0,,,
41009865,0,,,
41009866,0,,,
41009867,0,,,
41009868,0,,,
41009869,0,,,
41009870,0,,,
41009871,0,,,
41009872,0,,,
41009873,0,,,
41009874,0,,,
41009875,0,,,
41009876,0,,,
41009877,0,,,
41009878,0,,,
41009879,0,,,
41009880,0,,,
41009881,0,,,
41009882,0,,,
41009883,0,,,
41009884,0,,,
41009885,0,,,
41009886,0,,,
41009887,0,,,
41009888,0,,,
41009889,0,,,
41009890,0,,,
41009891,0,,,
41009892,0,,,
41009893,0,,,
41009894,0,,,
41009895,0,,,
41009896,0,,,
41009897,0,,,
41009898,0,,,
41009899,0,,,
41009900,0,,,
41009901,0,,,
41009902,0,,,
41009903,0,,,
41009904,0,,,
41009905,0,,,
41009906,0,,,
41009907,0,,,
41009908,0,,,
41009909,0,,,
41009910,0,,,
41009911,0,,,
41009912,0,,,
41009913,0,,,
41009914,0,,,
41009915,0,,,
41009916,0,,,
41009917,0,,,
41009918,0,,,
41009919,0,,,
41009920,0,,,
41009921,0,,,
41009922,0,,,
41009923,0,,,
41009924,0,,,
41009925,0,,,
41009926,0,,,
41009927,0,,,
41009928,0,,,
41009929,0,,,
41009930,0,,,
41009931,0,,,
41009932,0,,,
41009933,0,,,
41009934,0,,,
41009935,0,,,
41009936,0,,,
41009937,0,,,
41009938,0,,,
41009939,0,,,
41009940,0,,,
41009941,0,,,
41009942,0,,,
41009943,0,,,
41009944,0,,,
41009945,0,,,
41009946,0,,,
41009947,0,,,
41009948,0,,,
41009949,0,,,
41009950,0,,,
41009951,0,,,
41009952,0,,,
41009953,0,,,
41009954,0,,,
41009955,0,,,
41009956,0,,,
41009957,0,,,
41009958,0,,,
41009959,0,,,
41009960,0,,,
41009961,0,,,
41009962,0,,,
41009963,0,,,
41009964,0,,,
41009965,0,,,
41009966,0,,,
41009967,0,,,
41009968,0,,,
41009969,0,,,
41009970,0,,,
41009971,0,,,
41009972,0,,,
41009973,0,,,
41009974,0,,,
41009975,0,,,
41009976,0,,,
41009977,0,,,
41009978,0,,,
41009979,0,,,
41009980,0,,,
41009981,0,,,
41009982,0,,,
41009983,0,,,
41009984,0,,,
41009985,0,,,
41009986,0,,,
41009987,0,,,
41009988,0,,,
41009989,0,,,
41009990,0,,,
41009991,0,,,
41009992,0,,,
41009993,0,,,
41009994,0,,,
41009995,0,,,
41009996,0,,,
41009997,0,,,
41009998,0,,,
41009999,0,,,
41010000,0,,,
41010001,0,,,
41010002,0,,,
41010003,0,,,
41010004,0,,,
41010005,0,,,
41010006,0,,,
41010007,0,,,
41010008,0,,,
41010009,0,,,
41010010,0,,,
41010011,0,,,
41010012,0,,,
41010013,0,,,
41010014,0,,,
41010015,0,,,
41010016,0,,,
41010017,0,,,
41010018,0,,,
41010019,0,,,
41010020,0,,,
41010021,0,,,
41010022,0,,,
41010023,0,,,
41010024,0,,,
41010025,0,,,
41010026,0,,,
41010027,0,,,
41010028,0,,,
41010029,0,,,
41010030,0,,,
41010031,0,,,
41010032,0,,,
41010033,0,,,
41010034,0,,,
41010035,0,,,
41010036,0,,,
41010037,0,,,
41010038,0,,,
41010039,0,,,
41010040,0,,,
41010041,0,,,
41010042,0,,,
41010043,0,,,
41010044,0,,,
41010045,0,,,
41010046,0,,,
41010047,0,,,
41010048,0,,,
41010049,0,,,
41010050,0,,,
41010051,0,,,
41010052,0,,,
41010053,0,,,
41010054,0,,,
41010055,0,,,
41010056,0,,,
41010057,0,,,
41010058,0,,,
41010059,0,,,
41010060,0,,,
41010061,0,,,
41010062,0,,,
41010063,0,,,
41010064,0,,,
41010065,0,,,
41010066,0,,,
41010067,0,,,
41010068,0,,,
41010069,0,,,
41010070,0,,,
41010071,0,,,
41010072,0,,,
41010073,0,,,
41010074,0,,,
41010075,0,,,
41010076,0,,,
41010077,0,,,
41010078,0,,,
41010079,0,,,
41010080,0,,,
41010081,0,,,
41010082,0,,,
41010083,0,,,
41010084,0,,,
41010085,0,,,
41010086,0,,,
41010087,0,,,
41010088,0,,,
41010089,0,,,
41010090,0,,,
41010091,0,,,
41010092,0,,,
41010093,0,,,
41010094,0,,,
41010095,0,,,
41010096,0,,,
41010097,0,,,
41010098,0,,,
41010099,0,,,
41010100,0,,,
41010101,0,,,
41010102,0,,,
41010103,0,,,
41010104,0,,,
41010105,0,,,
41010106,0,,,
41010107,0,,,
41010108,0,,,
41010109,0,,,
41010110,0,,,
41010111,0,,,
41010112,0,,,
41010113,0,,,
41010114,0,,,
41010115,0,,,
41010116,0,,,
41010117,0,,,
41010118,0,,,
41010119,0,,,
41010120,0,,,
41010121,0,,,
41010122,0,,,
41010123,0,,,
41010124,0,,,
41010125,0,,,
41010126,0,,,
41010127,0,,,
41010128,0,,,
41010129,0,,,
41010130,0,,,
41010131,0,,,
41010132,0,,,
41010133,0,,,
41010134,0,,,
41010135,0,,,
41010136,0,,,
41010137,0,,,
41010138,0,,,
41010139,0,,,
41010140,0,,,
41010141,0,,,
41010142,0,,,
41010143,0,,,
41010144,0,,,
41010145,0,,,
41010146,0,,,
41010147,0,,,
41010148,0,,,
41010149,0,,,
41010150,0,,,
41010151,0,,,
41010152,0,,,
41010153,0,,,
41010154,0,,,
41010155,0,,,
41010156,0,,,
41010157,0,,,
41010158,0,,,
41010159,0,,,
41010160,0,,,
41010161,0,,,
41010162,0,,,
41010163,0,,,
41010164,0,,,
41010165,0,,,
41010166,0,,,
41010167,0,,,
41010168,0,,,
41010169,0,,,
41010170,0,,,
41010171,0,,,
41010172,0,,,
41010173,0,,,
41010174,0,,,
41010175,0,,,
41010176,0,,,
41010177,0,,,
41010178,0,,,
41010179,0,,,
41010180,0,,,
41010181,0,,,
41010182,0,,,
41010183,0,,,
41010184,0,,,
41010185,0,,,
41010186,0,,,
41010187,0,,,
41010188,0,,,
41010189,0,,,
41010190,0,,,
41010191,0,,,
41010192,0,,,
41010193,0,,,
41010194,0,,,
41010195,0,,,
41010196,0,,,
41010197,0,,,
41010198,0,,,
41010199,0,,,
41010200,0,,,
41010201,0,,,
41010202,0,,,
41010203,0,,,
41010204,0,,,
41010205,0,,,
41010206,0,,,
41010207,0,,,
41010208,0,,,
41010209,0,,,
41010210,0,,,
41010211,0,,,
41010212,0,,,
41010213,0,,,
41010214,0,,,
41010215,0,,,
41010216,0,,,
41010217,0,,,
41010218,0,,,
41010219,0,,,
41010220,0,,,
41010221,0,,,
41010222,0,,,
41010223,0,,,
41010224,0,,,
41010225,0,,,
41010226,0,,,
41010227,0,,,
41010228,0,,,
41010229,0,,,
41010230,0,,,
41010231,0,,,
41010232,0,,,
41010233,0,,,
41010234,0,,,
41010235,0,,,
41010236,0,,,
41010237,0,,,
41010238,0,,,
41010239,0,,,
41010240,0,,,
41010241,0,,,
41010242,0,,,
41010243,0,,,
41010244,0,,,
41010245,0,,,
41010246,0,,,
41010247,0,,,
41010248,0,,,
41010249,0,,,
41010250,0,,,
41010251,0,,,
41010252,0,,,
41010253,0,,,
41010254,0,,,
41010255,0,,,
41010256,0,,,
41010257,0,,,
41010258,0,,,
41010259,0,,,
41010260,0,,,
41010261,0,,,
41010262,0,,,
41010263,0,,,
41010264,0,,,
41010265,0,,,
41010266,0,,,
41010267,0,,,
41010268,0,,,
41010269,0,,,
41010270,0,,,
41010271,0,,,
41010272,0,,,
41010273,0,,,
41010274,0,,,
41010275,0,,,
41010276,0,,,
41010277,0,,,
41010278,0,,,
41010279,0,,,
41010280,0,,,
41010281,0,,,
41010282,0,,,
41010283,0,,,
41010284,0,,,
41010285,0,,,
41010286,0,,,
41010287,0,,,
41010288,0,,,
41010289,0,,,
41010290,0,,,
41010291,0,,,
41010292,0,,,
41010293,0,,,
41010294,0,,,
41010295,0,,,
41010296,0,,,
41010297,0,,,
41010298,0,,,
41010299,0,,,
41010300,0,,,
41010301,0,,,
41010302,0,,,
41010303,0,,,
41010304,0,,,
41010305,0,,,
41010306,0,,,
41010307,0,,,
41010308,0,,,
41010309,0,,,
41010310,0,,,
41010311,0,,,
41010312,0,,,
41010313,0,,,
41010314,0,,,
41010315,0,,,
41010316,0,,,
41010317,0,,,
41010318,0,,,
41010319,0,,,
41010320,0,,,
41010321,0,,,
41010322,0,,,
41010323,0,,,
41010324,0,,,
41010325,0,,,
41010326,0,,,
41010327,0,,,
41010328,0,,,
41010329,0,,,
41010330,0,,,
41010331,0,,,
41010332,0,,,
41010333,0,,,
41010334,0,,,
41010335,0,,,
41010336,0,,,
41010337,0,,,
41010338,0,,,
41010339,0,,,
41010340,0,,,
41010341,0,,,
41010342,0,,,
41010343,0,,,
41010344,0,,,
41010345,0,,,
41010346,0,,,
41010347,0,,,
41010348,0,,,
41010349,0,,,
41010350,0,,,
41010351,0,,,
41010352,0,,,
41010353,0,,,
41010354,0,,,
41010355,0,,,
41010356,0,,,
41010357,0,,,
41010358,0,,,
41010359,0,,,
41010360,0,,,
41010361,0,,,
41010362,0,,,
41010363,0,,,
41010364,0,,,
41010365,0,,,
41010366,0,,,
41010367,0,,,
41010368,0,,,
41010369,0,,,
41010370,0,,,
41010371,0,,,
41010372,0,,,
41010373,0,,,
41010374,0,,,
41010375,0,,,
41010376,0,,,
41010377,0,,,
41010378,0,,,
41010379,0,,,
41010380,0,,,
41010381,0,,,
41010382,0,,,
41010383,0,,,
41010384,0,,,
41010385,0,,,
41010386,0,,,
41010387,0,,,
41010388,0,,,
41010389,0,,,
41010390,0,,,
41010391,0,,,
41010392,0,,,
41010393,0,,,
41010394,0,,,
41010395,0,,,
41010396,0,,,
41010397,0,,,
41010398,0,,,
41010399,0,,,
41010400,0,,,
41010401,0,,,
41010402,0,,,
41010403,0,,,
41010404,0,,,
41010405,0,,,
41010406,0,,,
41010407,0,,,
41010408,0,,,
41010409,0,,,
41010410,0,,,
41010411,0,,,
41010412,0,,,
41010413,0,,,
41010414,0,,,
41010415,0,,,
41010416,0,,,
41010417,0,,,
41010418,0,,,
41010419,0,,,
41010420,0,,,
41010421,0,,,
41010422,0,,,
41010423,0,,,
41010424,0,,,
41010425,0,,,
41010426,0,,,
41010427,0,,,
41010428,0,,,
41010429,0,,,
41010430,0,,,
41010431,0,,,
41010432,0,,,
41010433,0,,,
41010434,0,,,
41010435,0,,,
41010436,0,,,
41010437,0,,,
41010438,0,,,
41010439,0,,,
41010440,0,,,
41010441,0,,,
41010442,0,,,
41010443,0,,,
41010444,0,,,
41010445,0,,,
41010446,0,,,
41010447,0,,,
41010448,0,,,
41010449,0,,,
41010450,0,,,
41010451,0,,,
41010452,0,,,
41010453,0,,,
41010454,0,,,
41010455,0,,,
41010456,0,,,
41010457,0,,,
41010458,0,,,
41010459,0,,,
41010460,0,,,
41010461,0,,,
41010462,0,,,
41010463,0,,,
41010464,0,,,
41010465,0,,,
41010466,0,,,
41010467,0,,,
41010468,0,,,
41010469,0,,,
41010470,0,,,
41010471,0,,,
41010472,0,,,
41010473,0,,,
41010474,0,,,
41010475,0,,,
41010476,0,,,
41010477,0,,,
41010478,0,,,
41010479,0,,,
41010480,0,,,
41010481,0,,,
41010482,0,,,
41010483,0,,,
41010484,0,,,
41010485,0,,,
41010486,0,,,
41010487,0,,,
41010488,0,,,
41010489,0,,,
41010490,0,,,
41010491,0,,,
41010492,0,,,
41010493,0,,,
41010494,0,,,
41010495,0,,,
41010496,0,,,
41010497,0,,,
41010498,0,,,
41010499,0,,,
41010500,0,,,
41010501,0,,,
41010502,0,,,
41010503,0,,,
41010504,0,,,
41010505,0,,,
41010506,0,,,
41010507,0,,,
41010508,0,,,
41010509,0,,,
41010510,0,,,
41010511,0,,,
41010512,0,,,
41010513,0,,,
41010514,0,,,
41010515,0,,,
41010516,0,,,
41010517,0,,,
41010518,0,,,
41010519,0,,,
41010520,0,,,
41010521,0,,,
41010522,0,,,
41010523,0,,,
41010524,0,,,
41010525,0,,,
41010526,0,,,
41010527,0,,,
41010528,0,,,
41010529,0,,,
41010530,0,,,
41010531,0,,,
41010532,0,,,
41010533,0,,,
41010534,0,,,
41010535,0,,,
41010536,0,,,
41010537,0,,,
41010538,0,,,
41010539,0,,,
41010540,0,,,
41010541,0,,,
41010542,0,,,
41010543,0,,,
41010544,0,,,
41010545,0,,,
41010546,0,,,
41010547,0,,,
41010548,0,,,
41010549,0,,,
41010550,0,,,
41010551,0,,,
41010552,0,,,
41010553,0,,,
41010554,0,,,
41010555,0,,,
41010556,0,,,
41010557,0,,,
41010558,0,,,
41010559,0,,,
41010560,0,,,
41010561,0,,,
41010562,0,,,
41010563,0,,,
41010564,0,,,
41010565,0,,,
41010566,0,,,
41010567,0,,,
41010568,0,,,
41010569,0,,,
41010570,0,,,
41010571,0,,,
41010572,0,,,
41010573,0,,,
41010574,0,,,
41010575,0,,,
41010576,0,,,
41010577,0,,,
41010578,0,,,
41010579,0,,,
41010580,0,,,
41010581,0,,,
41010582,0,,,
41010583,0,,,
41010584,0,,,
41010585,0,,,
41010586,0,,,
41010587,0,,,
41010588,0,,,
41010589,0,,,
41010590,0,,,
41010591,0,,,
41010592,0,,,
41010593,0,,,
41010594,0,,,
41010595,0,,,
41010596,0,,,
41010597,0,,,
41010598,0,,,
41010599,0,,,
41010600,0,,,
41010601,0,,,
41010602,0,,,
41010603,0,,,
41010604,0,,,
41010605,0,,,
41010606,0,,,
41010607,0,,,
41010608,0,,,
41010609,0,,,
41010610,0,,,
41010611,0,,,
41010612,0,,,
41010613,0,,,
41010614,0,,,
41010615,0,,,
41010616,0,,,
41010617,0,,,
41010618,0,,,
41010619,0,,,
41010620,0,,,
41010621,0,,,
41010622,0,,,
41010623,0,,,
41010624,0,,,
41010625,0,,,
41010626,0,,,
41010627,0,,,
41010628,0,,,
41010629,0,,,
41010630,0,,,
41010631,0,,,
41010632,0,,,
41010633,0,,,
41010634,0,,,
41010635,0,,,
41010636,0,,,
41010637,0,,,
41010638,0,,,
41010639,0,,,
41010640,0,,,
41010641,0,,,
41010642,0,,,
41010643,0,,,
41010644,0,,,
41010645,0,,,
41010646,0,,,
41010647,0,,,
41010648,0,,,
41010649,0,,,
41010650,0,,,
41010651,0,,,
41010652,0,,,
41010653,0,,,
41010654,0,,,
41010655,0,,,
41010656,0,,,
41010657,0,,,
41010658,0,,,
41010659,0,,,
41010660,0,,,
41010661,0,,,
41010662,0,,,
41010663,0,,,
41010664,0,,,
41010665,0,,,
41010666,0,,,
41010667,0,,,
41010668,0,,,
41010669,0,,,
41010670,0,,,
41010671,0,,,
41010672,0,,,
41010673,0,,,
41010674,0,,,
41010675,0,,,
41010676,0,,,
41010677,0,,,
41010678,0,,,
41010679,0,,,
41010680,0,,,
41010681,0,,,
41010682,0,,,
41010683,0,,,
41010684,0,,,
41010685,0,,,
41010686,0,,,
41010687,0,,,
41010688,0,,,
41010689,0,,,
41010690,0,,,
41010691,0,,,
41010692,0,,,
41010693,0,,,
41010694,0,,,
41010695,0,,,
41010696,0,,,
41010697,0,,,
41010698,0,,,
41010699,0,,,
41010700,0,,,
41010701,0,,,
41010702,0,,,
41010703,0,,,
41010704,0,,,
41010705,0,,,
41010706,0,,,
41010707,0,,,
41010708,0,,,
41010709,0,,,
41010710,0,,,
41010711,0,,,
41010712,0,,,
41010713,0,,,
41010714,0,,,
41010715,0,,,
41010716,0,,,
41010717,0,,,
41010718,0,,,
41010719,0,,,
41010720,0,,,
41010721,0,,,
41010722,0,,,
41010723,0,,,
41010724,0,,,
41010725,0,,,
41010726,0,,,
41010727,0,,,
41010728,0,,,
41010729,0,,,
41010730,0,,,
41010731,0,,,
41010732,0,,,
41010733,0,,,
41010734,0,,,
41010735,0,,,
41010736,0,,,
41010737,0,,,
41010738,0,,,
41010739,0,,,
41010740,0,,,
41010741,0,,,
41010742,0,,,
41010743,0,,,
41010744,0,,,
41010745,0,,,
41010746,0,,,
41010747,0,,,
41010748,0,,,
41010749,0,,,
41010750,0,,,
41010751,0,,,
41010752,0,,,
41010753,0,,,
41010754,0,,,
41010755,0,,,
41010756,0,,,
41010757,0,,,
41010758,0,,,
41010759,0,,,
41010760,0,,,
41010761,0,,,
41010762,0,,,
41010763,0,,,
41010764,0,,,
41010765,0,,,
41010766,0,,,
41010767,0,,,
41010768,0,,,
41010769,0,,,
41010770,0,,,
41010771,0,,,
41010772,0,,,
41010773,0,,,
41010774,0,,,
41010775,0,,,
41010776,0,,,
41010777,0,,,
41010778,0,,,
41010779,0,,,
41010780,0,,,
41010781,0,,,
41010782,0,,,
41010783,0,,,
41010784,0,,,
41010785,0,,,
41010786,0,,,
41010787,0,,,
41010788,0,,,
41010789,0,,,
41010790,0,,,
41010791,0,,,
41010792,0,,,
41010793,0,,,
41010794,0,,,
41010795,0,,,
41010796,0,,,
41010797,0,,,
41010798,0,,,
41010799,0,,,
41010800,0,,,
41010801,0,,,
41010802,0,,,
41010803,0,,,
41010804,0,,,
41010805,0,,,
41010806,0,,,
41010807,0,,,
41010808,0,,,
41010809,0,,,
41010810,0,,,
41010811,0,,,
41010812,0,,,
41010813,0,,,
41010814,0,,,
41010815,0,,,
41010816,0,,,
41010817,0,,,
41010818,0,,,
41010819,0,,,
41010820,0,,,
41010821,0,,,
41010822,0,,,
41010823,0,,,
41010824,0,,,
41010825,0,,,
41010826,0,,,
41010827,0,,,
41010828,0,,,
41010829,0,,,
41010830,0,,,
41010831,0,,,
41010832,0,,,
41010833,0,,,
41010834,0,,,
41010835,0,,,
41010836,0,,,
41010837,0,,,
41010838,0,,,
41010839,0,,,
41010840,0,,,
41010841,0,,,
41010842,0,,,
41010843,0,,,
41010844,0,,,
41010845,0,,,
41010846,0,,,
41010847,0,,,
41010848,0,,,
41010849,0,,,
41010850,0,,,
41010851,0,,,
41010852,0,,,
41010853,0,,,
41010854,0,,,
41010855,0,,,
41010856,0,,,
41010857,0,,,
41010858,0,,,
41010859,0,,,
41010860,0,,,
41010861,0,,,
41010862,0,,,
41010863,0,,,
41010864,0,,,
41010865,0,,,
41010866,0,,,
41010867,0,,,
41010868,0,,,
41010869,0,,,
41010870,0,,,
41010871,0,,,
41010872,0,,,
41010873,0,,,
41010874,0,,,
41010875,0,,,
41010876,0,,,
41010877,0,,,
41010878,0,,,
41010879,0,,,
41010880,0,,,
41010881,0,,,
41010882,0,,,
41010883,0,,,
41010884,0,,,
41010885,0,,,
41010886,0,,,
41010887,0,,,
41010888,0,,,
41010889,0,,,
41010890,0,,,
41010891,0,,,
41010892,0,,,
41010893,0,,,
41010894,0,,,
41010895,0,,,
41010896,0,,,
41010897,0,,,
41010898,0,,,
41010899,0,,,
41010900,0,,,
41010901,0,,,
41010902,0,,,
41010903,0,,,
41010904,0,,,
41010905,0,,,
41010906,0,,,
41010907,0,,,
41010908,0,,,
41010909,0,,,
41010910,0,,,
41010911,0,,,
41010912,0,,,
41010913,0,,,
41010914,0,,,
41010915,0,,,
41010916,0,,,
41010917,0,,,
41010918,0,,,
41010919,0,,,
41010920,0,,,
41010921,0,,,
41010922,0,,,
41010923,0,,,
41010924,0,,,
41010925,0,,,
41010926,0,,,
41010927,0,,,
41010928,0,,,
41010929,0,,,
41010930,0,,,
41010931,0,,,
41010932,0,,,
41010933,0,,,
41010934,0,,,
41010935,0,,,
41010936,0,,,
41010937,0,,,
41010938,0,,,
41010939,0,,,
41010940,0,,,
41010941,0,,,
41010942,0,,,
41010943,0,,,
41010944,0,,,
41010945,0,,,
41010946,0,,,
41010947,0,,,
41010948,0,,,
41010949,0,,,
41010950,0,,,
41010951,0,,,
41010952,0,,,
41010953,0,,,
41010954,0,,,
41010955,0,,,
41010956,0,,,
41010957,0,,,
41010958,0,,,
41010959,0,,,
41010960,0,,,
41010961,0,,,
41010962,0,,,
41010963,0,,,
41010964,0,,,
41010965,0,,,
41010966,0,,,
41010967,0,,,
41010968,0,,,
41010969,0,,,
41010970,0,,,
41010971,0,,,
41010972,0,,,
41010973,0,,,
41010974,0,,,
41010975,0,,,
41010976,0,,,
41010977,0,,,
41010978,0,,,
41010979,0,,,
41010980,0,,,
41010981,0,,,
41010982,0,,,
41010983,0,,,
41010984,0,,,
41010985,0,,,
41010986,0,,,
41010987,0,,,
41010988,0,,,
41010989,0,,,
41010990,0,,,
41010991,0,,,
41010992,0,,,
41010993,0,,,
41010994,0,,,
41010995,0,,,
41010996,0,,,
41010997,0,,,
41010998,0,,,
41010999,0,,,
41011000,0,,,
41011001,0,,,
41011002,0,,,
41011003,0,,,
41011004,0,,,
41011005,0,,,
41011006,0,,,
41011007,0,,,
41011008,0,,,
41011009,0,,,
41011010,0,,,
41011011,0,,,
41011012,0,,,
41011013,0,,,
41011014,0,,,
41011015,0,,,
41011016,0,,,
41011017,0,,,
41011018,0,,,
41011019,0,,,
41011020,0,,,
41011021,0,,,
41011022,0,,,
41011023,0,,,
41011024,0,,,
41011025,0,,,
41011026,0,,,
41011027,0,,,
41011028,0,,,
41011029,0,,,
41011030,0,,,
41011031,0,,,
41011032,0,,,
41011033,0,,,
41011034,0,,,
41011035,0,,,
41011036,0,,,
41011037,0,,,
41011038,0,,,
41011039,0,,,
41011040,0,,,
41011041,0,,,
41011042,0,,,
41011043,0,,,
41011044,0,,,
41011045,0,,,
41011046,0,,,
41011047,0,,,
41011048,0,,,
41011049,0,,,
41011050,0,,,
41011051,0,,,
41011052,0,,,
41011053,0,,,
41011054,0,,,
41011055,0,,,
41011056,0,,,
41011057,0,,,
41011058,0,,,
41011059,0,,,
41011060,0,,,
41011061,0,,,
41011062,0,,,
41011063,0,,,
41011064,0,,,
41011065,0,,,
41011066,0,,,
41011067,0,,,
41011068,0,,,
41011069,0,,,
41011070,0,,,
41011071,0,,,
41011072,0,,,
41011073,0,,,
41011074,0,,,
41011075,0,,,
41011076,0,,,
41011077,0,,,
41011078,0,,,
41011079,0,,,
41011080,0,,,
41011081,0,,,
41011082,0,,,
