col1,co2,Columna1,Columna2,Columna2
08157841,0,,,
08157842,0,,,
08157843,0,,,
08157844,0,,,
08157845,0,,,
08157846,0,,,
08157847,0,,,
08157848,0,,,
08157849,0,,,
08157850,0,,,
08157851,0,,,
08157852,0,,,
08157853,0,,,
08157854,0,,,
08157855,0,,,
08157856,0,,,
08157857,0,,,
08157858,0,,,
08157859,0,,,
08157860,0,,,
08157861,0,,,
08157862,0,,,
08157863,0,,,
08157864,0,,,
08157865,0,,,
08157866,0,,,
08157867,0,,,
08157868,0,,,
08157869,0,,,
08157870,0,,,
08157871,0,,,
08157872,0,,,
08157873,0,,,
08157874,0,,,
08157875,0,,,
08157876,0,,,
08157877,0,,,
08157878,0,,,
08157879,0,,,
08157880,0,,,
08157881,0,,,
08157882,0,,,
08157883,0,,,
08157884,0,,,
08157885,0,,,
08157886,0,,,
08157887,0,,,
08157888,0,,,
08157889,0,,,
08157890,0,,,
08157891,0,,,
08157892,0,,,
08157893,0,,,
08157894,0,,,
08157895,0,,,
08157896,0,,,
08157897,0,,,
08157898,0,,,
08157899,0,,,
08157900,0,,,
08157901,0,,,
08157902,0,,,
08157903,0,,,
08157904,0,,,
08157905,0,,,
08157906,0,,,
08157907,0,,,
08157908,0,,,
08157909,0,,,
08157910,0,,,
08157911,0,,,
08157912,0,,,
08157913,0,,,
08157914,0,,,
08157915,0,,,
08157916,0,,,
08157917,0,,,
08157918,0,,,
08157919,0,,,
08157920,0,,,
08157921,0,,,
08157922,0,,,
08157923,0,,,
08157924,0,,,
08157925,0,,,
08157926,0,,,
08157927,0,,,
08157928,0,,,
08157929,0,,,
08157930,0,,,
08157931,0,,,
08157932,0,,,
08157933,0,,,
08157934,0,,,
08157935,0,,,
08157936,0,,,
08157937,0,,,
08157938,0,,,
08157939,0,,,
08157940,0,,,
08157941,0,,,
08157942,0,,,
08157943,0,,,
08157944,0,,,
08157945,0,,,
08157946,0,,,
08157947,0,,,
08157948,0,,,
08157949,0,,,
08157950,0,,,
08157951,0,,,
08157952,0,,,
08157953,0,,,
08157954,0,,,
08157955,0,,,
08157956,0,,,
08157957,0,,,
08157958,0,,,
08157959,0,,,
08157960,0,,,
08157961,0,,,
08157962,0,,,
08157963,0,,,
08157964,0,,,
08157965,0,,,
08157966,0,,,
08157967,0,,,
08157968,0,,,
08157969,0,,,
08157970,0,,,
08157971,0,,,
08157972,0,,,
08157973,0,,,
08157974,0,,,
08157975,0,,,
08157976,0,,,
08157977,0,,,
08157978,0,,,
08157979,0,,,
08157980,0,,,
08157981,0,,,
08157982,0,,,
08157983,0,,,
08157984,0,,,
08157985,0,,,
08157986,0,,,
08157987,0,,,
08157988,0,,,
08157989,0,,,
08157990,0,,,
08157991,0,,,
08157992,0,,,
08157993,0,,,
08157994,0,,,
08157995,0,,,
08157996,0,,,
08157997,0,,,
08157998,0,,,
08157999,0,,,
08158000,0,,,
08158001,0,,,
08158002,0,,,
08158003,0,,,
08158004,0,,,
08158005,0,,,
08158006,0,,,
08158007,0,,,
08158008,0,,,
08158009,0,,,
08158010,0,,,
08158011,0,,,
08158012,0,,,
08158013,0,,,
08158014,0,,,
08158015,0,,,
08158016,0,,,
08158017,0,,,
08158018,0,,,
08158019,0,,,
08158020,0,,,
08158021,0,,,
08158022,0,,,
08158023,0,,,
08158024,0,,,
08158025,0,,,
08158026,0,,,
08158027,0,,,
08158028,0,,,
08158029,0,,,
08158030,0,,,
08158031,0,,,
08158032,0,,,
08158033,0,,,
08158034,0,,,
08158035,0,,,
08158036,0,,,
08158037,0,,,
08158038,0,,,
08158039,0,,,
08158040,0,,,
08158041,0,,,
08158042,0,,,
08158043,0,,,
08158044,0,,,
08158045,0,,,
08158046,0,,,
08158047,0,,,
08158048,0,,,
08158049,0,,,
08158050,0,,,
08158051,0,,,
08158052,0,,,
08158053,0,,,
08158054,0,,,
08158055,0,,,
08158056,0,,,
08158057,0,,,
08158058,0,,,
08158059,0,,,
08158060,0,,,
08158061,0,,,
08158062,0,,,
08158063,0,,,
08158064,0,,,
08158065,0,,,
08158066,0,,,
08158067,0,,,
08158068,0,,,
08158069,0,,,
08158070,0,,,
08158071,0,,,
08158072,0,,,
08158073,0,,,
08158074,0,,,
08158075,0,,,
08158076,0,,,
08158077,0,,,
08158078,0,,,
08158079,0,,,
08158080,0,,,
08158081,0,,,
08158082,0,,,
08158083,0,,,
08158084,0,,,
08158085,0,,,
08158086,0,,,
08158087,0,,,
08158088,0,,,
08158089,0,,,
08158090,0,,,
08158091,0,,,
08158092,0,,,
08158093,0,,,
08158094,0,,,
08158095,0,,,
08158096,0,,,
08158097,0,,,
08158098,0,,,
08158099,0,,,
08158100,0,,,
08158101,0,,,
08158102,0,,,
08158103,0,,,
08158104,0,,,
08158105,0,,,
08158106,0,,,
08158107,0,,,
08158108,0,,,
08158109,0,,,
08158110,0,,,
08158111,0,,,
08158112,0,,,
08158113,0,,,
08158114,0,,,
08158115,0,,,
08158116,0,,,
08158117,0,,,
08158118,0,,,
08158119,0,,,
08158120,0,,,
08158121,0,,,
08158122,0,,,
08158123,0,,,
08158124,0,,,
08158125,0,,,
08158126,0,,,
08158127,0,,,
08158128,0,,,
08158129,0,,,
08158130,0,,,
08158131,0,,,
08158132,0,,,
08158133,0,,,
08158134,0,,,
08158135,0,,,
08158136,0,,,
08158137,0,,,
08158138,0,,,
08158139,0,,,
08158140,0,,,
08158141,0,,,
08158142,0,,,
08158143,0,,,
08158144,0,,,
08158145,0,,,
08158146,0,,,
08158147,0,,,
08158148,0,,,
08158149,0,,,
08158150,0,,,
08158151,0,,,
08158152,0,,,
08158153,0,,,
08158154,0,,,
08158155,0,,,
08158156,0,,,
08158157,0,,,
08158158,0,,,
08158159,0,,,
08158160,0,,,
08158161,0,,,
08158162,0,,,
08158163,0,,,
08158164,0,,,
08158165,0,,,
08158166,0,,,
08158167,0,,,
08158168,0,,,
08158169,0,,,
08158170,0,,,
08158171,0,,,
08158172,0,,,
08158173,0,,,
08158174,0,,,
08158175,0,,,
08158176,0,,,
08158177,0,,,
08158178,0,,,
08158179,0,,,
08158180,0,,,
08158181,0,,,
08158182,0,,,
08158183,0,,,
08158184,0,,,
08158185,0,,,
08158186,0,,,
08158187,0,,,
08158188,0,,,
08158189,0,,,
08158190,0,,,
08158191,0,,,
08158192,0,,,
08158193,0,,,
08158194,0,,,
08158195,0,,,
08158196,0,,,
08158197,0,,,
08158198,0,,,
08158199,0,,,
08158200,0,,,
08158201,0,,,
08158202,0,,,
08158203,0,,,
08158204,0,,,
08158205,0,,,
08158206,0,,,
08158207,0,,,
08158208,0,,,
08158209,0,,,
08158210,0,,,
08158211,0,,,
08158212,0,,,
08158213,0,,,
08158214,0,,,
08158215,0,,,
08158216,0,,,
08158217,0,,,
08158218,0,,,
08158219,0,,,
08158220,0,,,
08158221,0,,,
08158222,0,,,
08158223,0,,,
08158224,0,,,
08158225,0,,,
08158226,0,,,
08158227,0,,,
08158228,0,,,
08158229,0,,,
08158230,0,,,
08158231,0,,,
08158232,0,,,
08158233,0,,,
08158234,0,,,
08158235,0,,,
08158236,0,,,
08158237,0,,,
08158238,0,,,
08158239,0,,,
08158240,0,,,
08158241,0,,,
08158242,0,,,
08158243,0,,,
08158244,0,,,
08158245,0,,,
08158246,0,,,
08158247,0,,,
08158248,0,,,
08158249,0,,,
08158250,0,,,
08158251,0,,,
08158252,0,,,
08158253,0,,,
08158254,0,,,
08158255,0,,,
08158256,0,,,
08158257,0,,,
08158258,0,,,
08158259,0,,,
08158260,0,,,
08158261,0,,,
08158262,0,,,
08158263,0,,,
08158264,0,,,
08158265,0,,,
08158266,0,,,
08158267,0,,,
08158268,0,,,
08158269,0,,,
08158270,0,,,
08158271,0,,,
08158272,0,,,
08158273,0,,,
08158274,0,,,
08158275,0,,,
08158276,0,,,
08158277,0,,,
08158278,0,,,
08158279,0,,,
08158280,0,,,
08158281,0,,,
08158282,0,,,
08158283,0,,,
08158284,0,,,
08158285,0,,,
08158286,0,,,
08158287,0,,,
08158288,0,,,
08158289,0,,,
08158290,0,,,
08158291,0,,,
08158292,0,,,
08158293,0,,,
08158294,0,,,
08158295,0,,,
08158296,0,,,
08158297,0,,,
08158298,0,,,
08158299,0,,,
08158300,0,,,
08158301,0,,,
08158302,0,,,
08158303,0,,,
08158304,0,,,
08158305,0,,,
08158306,0,,,
08158307,0,,,
08158308,0,,,
08158309,0,,,
08158310,0,,,
08158311,0,,,
08158312,0,,,
08158313,0,,,
08158314,0,,,
08158315,0,,,
08158316,0,,,
08158317,0,,,
08158318,0,,,
08158319,0,,,
08158320,0,,,
08158321,0,,,
08158322,0,,,
08158323,0,,,
08158324,0,,,
08158325,0,,,
08158326,0,,,
08158327,0,,,
08158328,0,,,
08158329,0,,,
08158330,0,,,
08158331,0,,,
08158332,0,,,
08158333,0,,,
08158334,0,,,
08158335,0,,,
08158336,0,,,
08158337,0,,,
08158338,0,,,
08158339,0,,,
08158340,0,,,
08158341,0,,,
08158342,0,,,
08158343,0,,,
08158344,0,,,
08158345,0,,,
08158346,0,,,
08158347,0,,,
08158348,0,,,
08158349,0,,,
08158350,0,,,
08158351,0,,,
08158352,0,,,
08158353,0,,,
08158354,0,,,
08158355,0,,,
08158356,0,,,
08158357,0,,,
08158358,0,,,
08158359,0,,,
08158360,0,,,
08158361,0,,,
08158362,0,,,
08158363,0,,,
08158364,0,,,
08158365,0,,,
08158366,0,,,
08158367,0,,,
08158368,0,,,
08158369,0,,,
08158370,0,,,
08158371,0,,,
08158372,0,,,
08158373,0,,,
08158374,0,,,
08158375,0,,,
08158376,0,,,
08158377,0,,,
08158378,0,,,
08158379,0,,,
08158380,0,,,
08158381,0,,,
08158382,0,,,
08158383,0,,,
08158384,0,,,
08158385,0,,,
08158386,0,,,
08158387,0,,,
08158388,0,,,
08158389,0,,,
08158390,0,,,
08158391,0,,,
08158392,0,,,
08158393,0,,,
08158394,0,,,
08158395,0,,,
08158396,0,,,
08158397,0,,,
08158398,0,,,
08158399,0,,,
08158400,0,,,
08158401,0,,,
08158402,0,,,
08158403,0,,,
08158404,0,,,
08158405,0,,,
08158406,0,,,
08158407,0,,,
08158408,0,,,
08158409,0,,,
08158410,0,,,
08158411,0,,,
08158412,0,,,
08158413,0,,,
08158414,0,,,
08158415,0,,,
08158416,0,,,
08158417,0,,,
08158418,0,,,
08158419,0,,,
08158420,0,,,
08158421,0,,,
08158422,0,,,
08158423,0,,,
08158424,0,,,
08158425,0,,,
08158426,0,,,
08158427,0,,,
08158428,0,,,
08158429,0,,,
08158430,0,,,
08158431,0,,,
08158432,0,,,
08158433,0,,,
08158434,0,,,
08158435,0,,,
08158436,0,,,
08158437,0,,,
08158438,0,,,
08158439,0,,,
08158440,0,,,
08158441,0,,,
08158442,0,,,
08158443,0,,,
08158444,0,,,
08158445,0,,,
08158446,0,,,
08158447,0,,,
08158448,0,,,
08158449,0,,,
08158450,0,,,
08158451,0,,,
08158452,0,,,
08158453,0,,,
08158454,0,,,
08158455,0,,,
08158456,0,,,
08158457,0,,,
08158458,0,,,
08158459,0,,,
08158460,0,,,
08158461,0,,,
08158462,0,,,
08158463,0,,,
08158464,0,,,
08158465,0,,,
08158466,0,,,
08158467,0,,,
08158468,0,,,
08158469,0,,,
08158470,0,,,
08158471,0,,,
08158472,0,,,
08158473,0,,,
08158474,0,,,
08158475,0,,,
08158476,0,,,
08158477,0,,,
08158478,0,,,
08158479,0,,,
08158480,0,,,
08158481,0,,,
08158482,0,,,
08158483,0,,,
08158484,0,,,
08158485,0,,,
08158486,0,,,
08158487,0,,,
08158488,0,,,
08158489,0,,,
08158490,0,,,
08158491,0,,,
08158492,0,,,
08158493,0,,,
08158494,0,,,
08158495,0,,,
08158496,0,,,
08158497,0,,,
08158498,0,,,
08158499,0,,,
08158500,0,,,
08158501,0,,,
08158502,0,,,
08158503,0,,,
08158504,0,,,
08158505,0,,,
08158506,0,,,
08158507,0,,,
08158508,0,,,
08158509,0,,,
08158510,0,,,
08158511,0,,,
08158512,0,,,
08158513,0,,,
08158514,0,,,
08158515,0,,,
08158516,0,,,
08158517,0,,,
08158518,0,,,
08158519,0,,,
08158520,0,,,
08158521,0,,,
08158522,0,,,
08158523,0,,,
08158524,0,,,
08158525,0,,,
08158526,0,,,
08158527,0,,,
08158528,0,,,
08158529,0,,,
08158530,0,,,
08158531,0,,,
08158532,0,,,
08158533,0,,,
08158534,0,,,
08158535,0,,,
08158536,0,,,
08158537,0,,,
08158538,0,,,
08158539,0,,,
08158540,0,,,
08158541,0,,,
08158542,0,,,
08158543,0,,,
08158544,0,,,
08158545,0,,,
08158546,0,,,
08158547,0,,,
08158548,0,,,
08158549,0,,,
08158550,0,,,
08158551,0,,,
08158552,0,,,
08158553,0,,,
08158554,0,,,
08158555,0,,,
08158556,0,,,
08158557,0,,,
08158558,0,,,
08158559,0,,,
08158560,0,,,
08158561,0,,,
08158562,0,,,
08158563,0,,,
08158564,0,,,
08158565,0,,,
08158566,0,,,
08158567,0,,,
08158568,0,,,
08158569,0,,,
08158570,0,,,
08158571,0,,,
08158572,0,,,
08158573,0,,,
08158574,0,,,
08158575,0,,,
08158576,0,,,
08158577,0,,,
08158578,0,,,
08158579,0,,,
08158580,0,,,
08158581,0,,,
08158582,0,,,
08158583,0,,,
08158584,0,,,
08158585,0,,,
08158586,0,,,
08158587,0,,,
08158588,0,,,
08158589,0,,,
08158590,0,,,
08158591,0,,,
08158592,0,,,
08158593,0,,,
08158594,0,,,
08158595,0,,,
08158596,0,,,
08158597,0,,,
08158598,0,,,
08158599,0,,,
08158600,0,,,
08158601,0,,,
08158602,0,,,
08158603,0,,,
08158604,0,,,
08158605,0,,,
08158606,0,,,
08158607,0,,,
08158608,0,,,
08158609,0,,,
08158610,0,,,
08158611,0,,,
08158612,0,,,
08158613,0,,,
08158614,0,,,
08158615,0,,,
08158616,0,,,
08158617,0,,,
08158618,0,,,
08158619,0,,,
08158620,0,,,
08158621,0,,,
08158622,0,,,
08158623,0,,,
08158624,0,,,
08158625,0,,,
08158626,0,,,
08158627,0,,,
08158628,0,,,
08158629,0,,,
08158630,0,,,
08158631,0,,,
08158632,0,,,
08158633,0,,,
08158634,0,,,
08158635,0,,,
08158636,0,,,
08158637,0,,,
08158638,0,,,
08158639,0,,,
08158640,0,,,
08158641,0,,,
08158642,0,,,
08158643,0,,,
08158644,0,,,
08158645,0,,,
08158646,0,,,
08158647,0,,,
08158648,0,,,
08158649,0,,,
08158650,0,,,
08158651,0,,,
08158652,0,,,
08158653,0,,,
08158654,0,,,
08158655,0,,,
08158656,0,,,
08158657,0,,,
08158658,0,,,
08158659,0,,,
08158660,0,,,
08158661,0,,,
08158662,0,,,
08158663,0,,,
08158664,0,,,
08158665,0,,,
08158666,0,,,
08158667,0,,,
08158668,0,,,
08158669,0,,,
08158670,0,,,
08158671,0,,,
08158672,0,,,
08158673,0,,,
08158674,0,,,
08158675,0,,,
08158676,0,,,
08158677,0,,,
08158678,0,,,
08158679,0,,,
08158680,0,,,
08158681,0,,,
08158682,0,,,
08158683,0,,,
08158684,0,,,
08158685,0,,,
08158686,0,,,
08158687,0,,,
08158688,0,,,
08158689,0,,,
08158690,0,,,
08158691,0,,,
08158692,0,,,
08158693,0,,,
08158694,0,,,
08158695,0,,,
08158696,0,,,
08158697,0,,,
08158698,0,,,
08158699,0,,,
08158700,0,,,
08158701,0,,,
08158702,0,,,
08158703,0,,,
08158704,0,,,
08158705,0,,,
08158706,0,,,
08158707,0,,,
08158708,0,,,
08158709,0,,,
08158710,0,,,
08158711,0,,,
08158712,0,,,
08158713,0,,,
08158714,0,,,
08158715,0,,,
08158716,0,,,
08158717,0,,,
08158718,0,,,
08158719,0,,,
08158720,0,,,
08158721,0,,,
08158722,0,,,
08158723,0,,,
08158724,0,,,
08158725,0,,,
08158726,0,,,
08158727,0,,,
08158728,0,,,
08158729,0,,,
08158730,0,,,
08158731,0,,,
08158732,0,,,
08158733,0,,,
08158734,0,,,
08158735,0,,,
08158736,0,,,
08158737,0,,,
08158738,0,,,
08158739,0,,,
08158740,0,,,
08158741,0,,,
08158742,0,,,
08158743,0,,,
08158744,0,,,
08158745,0,,,
08158746,0,,,
08158747,0,,,
08158748,0,,,
08158749,0,,,
08158750,0,,,
08158751,0,,,
08158752,0,,,
08158753,0,,,
08158754,0,,,
08158755,0,,,
08158756,0,,,
08158757,0,,,
08158758,0,,,
08158759,0,,,
08158760,0,,,
08158761,0,,,
08158762,0,,,
08158763,0,,,
08158764,0,,,
08158765,0,,,
08158766,0,,,
08158767,0,,,
08158768,0,,,
08158769,0,,,
08158770,0,,,
08158771,0,,,
08158772,0,,,
08158773,0,,,
08158774,0,,,
08158775,0,,,
08158776,0,,,
08158777,0,,,
08158778,0,,,
08158779,0,,,
08158780,0,,,
08158781,0,,,
08158782,0,,,
08158783,0,,,
08158784,0,,,
08158785,0,,,
08158786,0,,,
08158787,0,,,
08158788,0,,,
08158789,0,,,
08158790,0,,,
08158791,0,,,
08158792,0,,,
08158793,0,,,
08158794,0,,,
08158795,0,,,
08158796,0,,,
08158797,0,,,
08158798,0,,,
08158799,0,,,
08158800,0,,,
08158801,0,,,
08158802,0,,,
08158803,0,,,
08158804,0,,,
08158805,0,,,
08158806,0,,,
08158807,0,,,
08158808,0,,,
08158809,0,,,
08158810,0,,,
08158811,0,,,
08158812,0,,,
08158813,0,,,
08158814,0,,,
08158815,0,,,
08158816,0,,,
08158817,0,,,
08158818,0,,,
08158819,0,,,
08158820,0,,,
08158821,0,,,
08158822,0,,,
08158823,0,,,
08158824,0,,,
08158825,0,,,
08158826,0,,,
08158827,0,,,
08158828,0,,,
08158829,0,,,
08158830,0,,,
08158831,0,,,
08158832,0,,,
08158833,0,,,
08158834,0,,,
08158835,0,,,
08158836,0,,,
08158837,0,,,
08158838,0,,,
08158839,0,,,
08158840,0,,,
08158841,0,,,
08158842,0,,,
08158843,0,,,
08158844,0,,,
08158845,0,,,
08158846,0,,,
08158847,0,,,
08158848,0,,,
08158849,0,,,
08158850,0,,,
08158851,0,,,
08158852,0,,,
08158853,0,,,
08158854,0,,,
08158855,0,,,
08158856,0,,,
08158857,0,,,
08158858,0,,,
08158859,0,,,
08158860,0,,,
08158861,0,,,
08158862,0,,,
08158863,0,,,
08158864,0,,,
08158865,0,,,
08158866,0,,,
08158867,0,,,
08158868,0,,,
08158869,0,,,
08158870,0,,,
08158871,0,,,
08158872,0,,,
08158873,0,,,
08158874,0,,,
08158875,0,,,
08158876,0,,,
08158877,0,,,
08158878,0,,,
08158879,0,,,
08158880,0,,,
08158881,0,,,
08158882,0,,,
08158883,0,,,
08158884,0,,,
08158885,0,,,
08158886,0,,,
08158887,0,,,
08158888,0,,,
08158889,0,,,
08158890,0,,,
08158891,0,,,
08158892,0,,,
08158893,0,,,
08158894,0,,,
08158895,0,,,
08158896,0,,,
08158897,0,,,
08158898,0,,,
08158899,0,,,
08158900,0,,,
08158901,0,,,
08158902,0,,,
08158903,0,,,
08158904,0,,,
08158905,0,,,
08158906,0,,,
08158907,0,,,
08158908,0,,,
08158909,0,,,
08158910,0,,,
08158911,0,,,
08158912,0,,,
08158913,0,,,
08158914,0,,,
08158915,0,,,
08158916,0,,,
08158917,0,,,
08158918,0,,,
08158919,0,,,
08158920,0,,,
08158921,0,,,
08158922,0,,,
08158923,0,,,
08158924,0,,,
08158925,0,,,
08158926,0,,,
08158927,0,,,
08158928,0,,,
08158929,0,,,
08158930,0,,,
08158931,0,,,
08158932,0,,,
08158933,0,,,
08158934,0,,,
08158935,0,,,
08158936,0,,,
08158937,0,,,
08158938,0,,,
08158939,0,,,
08158940,0,,,
08158941,0,,,
08158942,0,,,
08158943,0,,,
08158944,0,,,
08158945,0,,,
08158946,0,,,
08158947,0,,,
08158948,0,,,
08158949,0,,,
08158950,0,,,
08158951,0,,,
08158952,0,,,
08158953,0,,,
08158954,0,,,
08158955,0,,,
08158956,0,,,
08158957,0,,,
08158958,0,,,
08158959,0,,,
08158960,0,,,
08158961,0,,,
08158962,0,,,
08158963,0,,,
08158964,0,,,
08158965,0,,,
08158966,0,,,
08158967,0,,,
08158968,0,,,
08158969,0,,,
08158970,0,,,
08158971,0,,,
08158972,0,,,
08158973,0,,,
08158974,0,,,
08158975,0,,,
08158976,0,,,
08158977,0,,,
08158978,0,,,
08158979,0,,,
08158980,0,,,
08158981,0,,,
08158982,0,,,
08158983,0,,,
08158984,0,,,
08158985,0,,,
08158986,0,,,
08158987,0,,,
08158988,0,,,
08158989,0,,,
08158990,0,,,
08158991,0,,,
08158992,0,,,
08158993,0,,,
08158994,0,,,
08158995,0,,,
08158996,0,,,
08158997,0,,,
08158998,0,,,
08158999,0,,,
08159000,0,,,
08159001,0,,,
08159002,0,,,
08159003,0,,,
08159004,0,,,
08159005,0,,,
08159006,0,,,
08159007,0,,,
08159008,0,,,
08159009,0,,,
08159010,0,,,
08159011,0,,,
08159012,0,,,
08159013,0,,,
08159014,0,,,
08159015,0,,,
08159016,0,,,
08159017,0,,,
08159018,0,,,
08159019,0,,,
08159020,0,,,
08159021,0,,,
08159022,0,,,
08159023,0,,,
08159024,0,,,
08159025,0,,,
08159026,0,,,
08159027,0,,,
08159028,0,,,
08159029,0,,,
08159030,0,,,
08159031,0,,,
08159032,0,,,
08159033,0,,,
08159034,0,,,
08159035,0,,,
08159036,0,,,
08159037,0,,,
08159038,0,,,
08159039,0,,,
08159040,0,,,
08159041,0,,,
08159042,0,,,
08159043,0,,,
08159044,0,,,
08159045,0,,,
08159046,0,,,
08159047,0,,,
08159048,0,,,
08159049,0,,,
08159050,0,,,
08159051,0,,,
08159052,0,,,
08159053,0,,,
08159054,0,,,
08159055,0,,,
08159056,0,,,
08159057,0,,,
08159058,0,,,
08159059,0,,,
08159060,0,,,
08159061,0,,,
08159062,0,,,
08159063,0,,,
08159064,0,,,
08159065,0,,,
08159066,0,,,
08159067,0,,,
08159068,0,,,
08159069,0,,,
08159070,0,,,
08159071,0,,,
08159072,0,,,
08159073,0,,,
08159074,0,,,
08159075,0,,,
08159076,0,,,
08159077,0,,,
08159078,0,,,
08159079,0,,,
08159080,0,,,
08159081,0,,,
08159082,0,,,
08159083,0,,,
08159084,0,,,
08159085,0,,,
08159086,0,,,
08159087,0,,,
08159088,0,,,
08159089,0,,,
08159090,0,,,
08159091,0,,,
08159092,0,,,
08159093,0,,,
08159094,0,,,
08159095,0,,,
08159096,0,,,
08159097,0,,,
08159098,0,,,
08159099,0,,,
08159100,0,,,
08159101,0,,,
08159102,0,,,
08159103,0,,,
08159104,0,,,
08159105,0,,,
08159106,0,,,
08159107,0,,,
08159108,0,,,
08159109,0,,,
08159110,0,,,
08159111,0,,,
08159112,0,,,
08159113,0,,,
08159114,0,,,
08159115,0,,,
08159116,0,,,
08159117,0,,,
08159118,0,,,
08159119,0,,,
08159120,0,,,
08159121,0,,,
08159122,0,,,
08159123,0,,,
08159124,0,,,
08159125,0,,,
08159126,0,,,
08159127,0,,,
08159128,0,,,
08159129,0,,,
08159130,0,,,
08159131,0,,,
08159132,0,,,
08159133,0,,,
08159134,0,,,
08159135,0,,,
08159136,0,,,
08159137,0,,,
08159138,0,,,
08159139,0,,,
08159140,0,,,
08159141,0,,,
08159142,0,,,
08159143,0,,,
08159144,0,,,
08159145,0,,,
08159146,0,,,
08159147,0,,,
08159148,0,,,
08159149,0,,,
08159150,0,,,
08159151,0,,,
08159152,0,,,
08159153,0,,,
08159154,0,,,
08159155,0,,,
08159156,0,,,
08159157,0,,,
08159158,0,,,
08159159,0,,,
08159160,0,,,
08159161,0,,,
08159162,0,,,
08159163,0,,,
08159164,0,,,
08159165,0,,,
08159166,0,,,
08159167,0,,,
08159168,0,,,
08159169,0,,,
08159170,0,,,
08159171,0,,,
08159172,0,,,
08159173,0,,,
08159174,0,,,
08159175,0,,,
08159176,0,,,
08159177,0,,,
08159178,0,,,
08159179,0,,,
08159180,0,,,
08159181,0,,,
08159182,0,,,
08159183,0,,,
08159184,0,,,
08159185,0,,,
08159186,0,,,
08159187,0,,,
08159188,0,,,
08159189,0,,,
08159190,0,,,
08159191,0,,,
08159192,0,,,
08159193,0,,,
08159194,0,,,
08159195,0,,,
08159196,0,,,
08159197,0,,,
08159198,0,,,
08159199,0,,,
08159200,0,,,
08159201,0,,,
08159202,0,,,
08159203,0,,,
08159204,0,,,
08159205,0,,,
08159206,0,,,
08159207,0,,,
08159208,0,,,
08159209,0,,,
08159210,0,,,
08159211,0,,,
08159212,0,,,
08159213,0,,,
08159214,0,,,
08159215,0,,,
08159216,0,,,
08159217,0,,,
08159218,0,,,
08159219,0,,,
08159220,0,,,
08159221,0,,,
08159222,0,,,
08159223,0,,,
08159224,0,,,
08159225,0,,,
08159226,0,,,
08159227,0,,,
08159228,0,,,
08159229,0,,,
08159230,0,,,
08159231,0,,,
08159232,0,,,
08159233,0,,,
08159234,0,,,
08159235,0,,,
08159236,0,,,
08159237,0,,,
08159238,0,,,
08159239,0,,,
08159240,0,,,
08159241,0,,,
08159242,0,,,
08159243,0,,,
08159244,0,,,
08159245,0,,,
08159246,0,,,
08159247,0,,,
08159248,0,,,
08159249,0,,,
08159250,0,,,
08159251,0,,,
08159252,0,,,
08159253,0,,,
08159254,0,,,
08159255,0,,,
08159256,0,,,
08159257,0,,,
08159258,0,,,
08159259,0,,,
08159260,0,,,
08159261,0,,,
08159262,0,,,
08159263,0,,,
08159264,0,,,
08159265,0,,,
08159266,0,,,
08159267,0,,,
08159268,0,,,
08159269,0,,,
08159270,0,,,
08159271,0,,,
08159272,0,,,
08159273,0,,,
08159274,0,,,
08159275,0,,,
08159276,0,,,
08159277,0,,,
08159278,0,,,
08159279,0,,,
08159280,0,,,
08159281,0,,,
08159282,0,,,
08159283,0,,,
08159284,0,,,
08159285,0,,,
08159286,0,,,
08159287,0,,,
08159288,0,,,
08159289,0,,,
08159290,0,,,
08159291,0,,,
08159292,0,,,
08159293,0,,,
08159294,0,,,
08159295,0,,,
08159296,0,,,
08159297,0,,,
08159298,0,,,
08159299,0,,,
08159300,0,,,
08159301,0,,,
08159302,0,,,
08159303,0,,,
08159304,0,,,
08159305,0,,,
08159306,0,,,
08159307,0,,,
08159308,0,,,
08159309,0,,,
08159310,0,,,
08159311,0,,,
08159312,0,,,
08159313,0,,,
08159314,0,,,
08159315,0,,,
08159316,0,,,
08159317,0,,,
08159318,0,,,
08159319,0,,,
08159320,0,,,
08159321,0,,,
08159322,0,,,
08159323,0,,,
08159324,0,,,
08159325,0,,,
08159326,0,,,
08159327,0,,,
08159328,0,,,
08159329,0,,,
08159330,0,,,
08159331,0,,,
08159332,0,,,
08159333,0,,,
08159334,0,,,
08159335,0,,,
08159336,0,,,
08159337,0,,,
08159338,0,,,
08159339,0,,,
08159340,0,,,
08159341,0,,,
08159342,0,,,
08159343,0,,,
08159344,0,,,
08159345,0,,,
08159346,0,,,
08159347,0,,,
08159348,0,,,
08159349,0,,,
08159350,0,,,
08159351,0,,,
08159352,0,,,
08159353,0,,,
08159354,0,,,
08159355,0,,,
08159356,0,,,
08159357,0,,,
08159358,0,,,
08159359,0,,,
08159360,0,,,
08159361,0,,,
08159362,0,,,
08159363,0,,,
08159364,0,,,
08159365,0,,,
08159366,0,,,
08159367,0,,,
08159368,0,,,
08159369,0,,,
08159370,0,,,
08159371,0,,,
08159372,0,,,
08159373,0,,,
08159374,0,,,
08159375,0,,,
08159376,0,,,
08159377,0,,,
08159378,0,,,
08159379,0,,,
08159380,0,,,
08159381,0,,,
08159382,0,,,
08159383,0,,,
08159384,0,,,
08159385,0,,,
08159386,0,,,
08159387,0,,,
08159388,0,,,
08159389,0,,,
08159390,0,,,
08159391,0,,,
08159392,0,,,
08159393,0,,,
